anime_id,name,genre,type,episodes,rating,members,english_name,status,description,image_url
2246,Mononoke,"Demons, Fantasy, Historical, Horror, Mystery, Seinen, Supernatural",TV,12,8.49,88850,Mononoke,completed,Discover the epic story of Mononoke. A must-watch for all anime fans!,https://picsum.photos/seed/2246/225/320
25835,Shirobako,"Comedy, Drama",TV,24,8.49,146895,Shirobako,completed,Discover the epic story of Shirobako. A must-watch for all anime fans!,https://picsum.photos/seed/25835/225/320
2921,Ashita no Joe 2,"Drama, Sports",TV,47,8.48,6259,Ashita no Joe 2,completed,Discover the epic story of Ashita no Joe 2. A must-watch for all anime fans!,https://picsum.photos/seed/2921/225/320
136,Hunter x Hunter,"Action, Adventure, Shounen, Super Power",TV,62,8.48,166255,Hunter x Hunter,completed,Discover the epic story of Hunter x Hunter. A must-watch for all anime fans!,https://picsum.photos/seed/136/225/320
30503,Noragami Aragoto,"Action, Adventure, Shounen, Supernatural",TV,13,8.48,299434,Noragami Aragoto,completed,Discover the epic story of Noragami Aragoto. A must-watch for all anime fans!,https://picsum.photos/seed/30503/225/320
12531,Sakamichi no Apollon,"Drama, Josei, Music, Romance, School",TV,12,8.48,146592,Sakamichi no Apollon,completed,Discover the epic story of Sakamichi no Apollon. A must-watch for all anime fans!,https://picsum.photos/seed/12531/225/320
523,Tonari no Totoro,"Adventure, Comedy, Supernatural",Movie,1,8.48,271484,Tonari no Totoro,completed,Discover the epic story of Tonari no Totoro. A must-watch for all anime fans!,https://picsum.photos/seed/523/225/320
467,Ghost in the Shell: Stand Alone Complex,"Action, Mecha, Military, Police, Sci-Fi, Seinen",TV,26,8.47,194491,Ghost in the Shell: Stand Alone Complex,completed,Discover the epic story of Ghost in the Shell: Stand Alone Complex. A must-watch for all anime fans!,https://picsum.photos/seed/467/225/320
572,Kaze no Tani no NausicaÃ¤,"Adventure, Fantasy",Movie,1,8.47,143273,Kaze no Tani no NausicaÃ¤,completed,Discover the epic story of Kaze no Tani no NausicaÃ¤. A must-watch for all anime fans!,https://picsum.photos/seed/572/225/320
19815,No Game No Life,"Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural",TV,12,8.47,602291,No Game No Life,completed,Discover the epic story of No Game No Life. A must-watch for all anime fans!,https://picsum.photos/seed/19815/225/320
2559,Romeo no Aoi Sora,"Adventure, Drama, Historical, Slice of Life",TV,33,8.47,15074,Romeo no Aoi Sora,completed,Discover the epic story of Romeo no Aoi Sora. A must-watch for all anime fans!,https://picsum.photos/seed/2559/225/320
392,Yuuâ˜†Yuuâ˜†Hakusho,"Action, Comedy, Demons, Fantasy, Martial Arts, School, Shounen",TV,112,8.47,195017,Yuuâ˜†Yuuâ˜†Hakusho,completed,Discover the epic story of Yuuâ˜†Yuuâ˜†Hakusho. A must-watch for all anime fans!,https://picsum.photos/seed/392/225/320
486,Kino no Tabi: The Beautiful World,"Action, Adventure, Slice of Life",TV,13,8.46,102822,Kino no Tabi: The Beautiful World,completed,Discover the epic story of Kino no Tabi: The Beautiful World. A must-watch for all anime fans!,https://picsum.photos/seed/486/225/320
11771,Kuroko no Basket,"Comedy, School, Shounen, Sports",TV,25,8.46,338315,Kuroko no Basket,completed,Discover the epic story of Kuroko no Basket. A must-watch for all anime fans!,https://picsum.photos/seed/11771/225/320
1698,Nodame Cantabile,"Comedy, Drama, Josei, Music, Romance, Slice of Life",TV,23,8.46,157025,Nodame Cantabile,completed,Discover the epic story of Nodame Cantabile. A must-watch for all anime fans!,https://picsum.photos/seed/1698/225/320
5341,Ookami to Koushinryou II,"Adventure, Fantasy, Historical, Romance",TV,12,8.46,210491,Ookami to Koushinryou II,completed,Discover the epic story of Ookami to Koushinryou II. A must-watch for all anime fans!,https://picsum.photos/seed/5341/225/320
25781,Shingeki no Kyojin: Kuinaki Sentaku,"Action, Fantasy, Shoujo, Supernatural",OVA,2,8.45,92543,Shingeki no Kyojin: Kuinaki Sentaku,completed,Discover the epic story of Shingeki no Kyojin: Kuinaki Sentaku. A must-watch for all anime fans!,https://picsum.photos/seed/25781/225/320
10863,Steins;Gate: Oukoubakko no Poriomania,"Sci-Fi, Thriller",Special,1,8.46,159548,Steins;Gate: Oukoubakko no Poriomania,completed,Discover the epic story of Steins;Gate: Oukoubakko no Poriomania. A must-watch for all anime fans!,https://picsum.photos/seed/10863/225/320
28701,Fate/stay night: Unlimited Blade Works 2nd Season,"Action, Fantasy, Magic, Shounen, Supernatural",TV,13,8.45,205987,Fate/stay night: Unlimited Blade Works 2nd Season,completed,Discover the epic story of Fate/stay night: Unlimited Blade Works 2nd Season. A must-watch for all anime fans!,https://picsum.photos/seed/28701/225/320
5420,Kemono no Souja Erin,"Drama, Fantasy",TV,50,8.45,36751,Kemono no Souja Erin,completed,Discover the epic story of Kemono no Souja Erin. A must-watch for all anime fans!,https://picsum.photos/seed/5420/225/320
9260,Kizumonogatari I: Tekketsu-hen,"Mystery, Supernatural, Vampire",Movie,1,8.45,99579,Kizumonogatari I: Tekketsu-hen,completed,Discover the epic story of Kizumonogatari I: Tekketsu-hen. A must-watch for all anime fans!,https://picsum.photos/seed/9260/225/320
32,Neon Genesis Evangelion: The End of Evangelion,"Dementia, Drama, Mecha, Psychological, Sci-Fi",Movie,1,8.45,215630,Neon Genesis Evangelion: The End of Evangelion,completed,Discover the epic story of Neon Genesis Evangelion: The End of Evangelion. A must-watch for all anime fans!,https://picsum.photos/seed/32/225/320
4224,Toradora!,"Comedy, Romance, School, Slice of Life",TV,25,8.45,633817,Toradora!,completed,Discover the epic story of Toradora!. A must-watch for all anime fans!,https://picsum.photos/seed/4224/225/320
2236,Toki wo Kakeru Shoujo,"Adventure, Drama, Romance, Sci-Fi",Movie,1,8.44,289206,Toki wo Kakeru Shoujo,completed,Discover the epic story of Toki wo Kakeru Shoujo. A must-watch for all anime fans!,https://picsum.photos/seed/2236/225/320
2685,Tsubasa: Tokyo Revelations,"Action, Adventure, Drama, Fantasy, Romance, Shounen",OVA,3,8.44,57963,Tsubasa: Tokyo Revelations,completed,Discover the epic story of Tsubasa: Tokyo Revelations. A must-watch for all anime fans!,https://picsum.photos/seed/2685/225/320
31181,Owarimonogatari,"Comedy, Mystery, Supernatural",TV,12,8.43,107855,Owarimonogatari,completed,Discover the epic story of Owarimonogatari. A must-watch for all anime fans!,https://picsum.photos/seed/31181/225/320
45,Rurouni Kenshin: Meiji Kenkaku Romantan,"Action, Adventure, Comedy, Historical, Romance, Samurai",TV,94,8.43,218928,Rurouni Kenshin: Meiji Kenkaku Romantan,completed,Discover the epic story of Rurouni Kenshin: Meiji Kenkaku Romantan. A must-watch for all anime fans!,https://picsum.photos/seed/45/225/320
2418,Stranger: Mukou Hadan,"Action, Adventure, Historical, Samurai",Movie,1,8.43,125503,Stranger: Mukou Hadan,completed,Discover the epic story of Stranger: Mukou Hadan. A must-watch for all anime fans!,https://picsum.photos/seed/2418/225/320
1365,Detective Conan Movie 06: The Phantom of Baker Street,"Adventure, Mystery, Police, Shounen",Movie,1,8.42,28462,Detective Conan Movie 06: The Phantom of Baker Street,completed,Discover the epic story of Detective Conan Movie 06: The Phantom of Baker Street. A must-watch for all anime fans!,https://picsum.photos/seed/1365/225/320
22297,Fate/stay night: Unlimited Blade Works,"Action, Fantasy, Magic, Shounen, Supernatural",TV,12,8.42,267484,Fate/stay night: Unlimited Blade Works,completed,Discover the epic story of Fate/stay night: Unlimited Blade Works. A must-watch for all anime fans!,https://picsum.photos/seed/22297/225/320
627,Major S1,"Comedy, Drama, Shounen, Sports",TV,26,8.42,41061,Major S1,completed,Discover the epic story of Major S1. A must-watch for all anime fans!,https://picsum.photos/seed/627/225/320
10937,Mobile Suit Gundam: The Origin,"Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,8.42,15420,Mobile Suit Gundam: The Origin,completed,Discover the epic story of Mobile Suit Gundam: The Origin. A must-watch for all anime fans!,https://picsum.photos/seed/10937/225/320
23755,Nanatsu no Taizai,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,24,8.42,331627,Nanatsu no Taizai,completed,Discover the epic story of Nanatsu no Taizai. A must-watch for all anime fans!,https://picsum.photos/seed/23755/225/320
4081,Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,8.42,210736,Natsume Yuujinchou,completed,Discover the epic story of Natsume Yuujinchou. A must-watch for all anime fans!,https://picsum.photos/seed/4081/225/320
4155,One Piece Film: Strong World,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.42,85020,One Piece Film: Strong World,completed,Discover the epic story of One Piece Film: Strong World. A must-watch for all anime fans!,https://picsum.photos/seed/4155/225/320
1889,Higurashi no Naku Koro ni Kai,"Mystery, Psychological, Supernatural, Thriller",TV,24,8.41,218101,Higurashi no Naku Koro ni Kai,completed,Discover the epic story of Higurashi no Naku Koro ni Kai. A must-watch for all anime fans!,https://picsum.photos/seed/1889/225/320
137,Hunter x Hunter OVA,"Action, Adventure, Shounen, Super Power",OVA,8,8.41,53168,Hunter x Hunter OVA,completed,Discover the epic story of Hunter x Hunter OVA. A must-watch for all anime fans!,https://picsum.photos/seed/137/225/320
139,Hunter x Hunter: Greed Island Final,"Action, Adventure, Shounen, Super Power",OVA,14,8.41,55787,Hunter x Hunter: Greed Island Final,completed,Discover the epic story of Hunter x Hunter: Greed Island Final. A must-watch for all anime fans!,https://picsum.photos/seed/139/225/320
23317,Kuroshitsuji: Book of Murder,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural",OVA,2,8.41,67261,Kuroshitsuji: Book of Murder,completed,Discover the epic story of Kuroshitsuji: Book of Murder. A must-watch for all anime fans!,https://picsum.photos/seed/23317/225/320
558,Major S2,"Comedy, Drama, Shounen, Sports",TV,26,8.41,30689,Major S2,completed,Discover the epic story of Major S2. A must-watch for all anime fans!,https://picsum.photos/seed/558/225/320
5040,One Outs,"Psychological, Seinen, Sports",TV,25,8.41,83056,One Outs,completed,Discover the epic story of One Outs. A must-watch for all anime fans!,https://picsum.photos/seed/5040/225/320
57,Beck,"Comedy, Drama, Music, Shounen, Slice of Life",TV,26,8.4,148328,Beck,completed,Discover the epic story of Beck. A must-watch for all anime fans!,https://picsum.photos/seed/57/225/320
33,Berserk,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",TV,25,8.4,226430,Berserk,completed,Discover the epic story of Berserk. A must-watch for all anime fans!,https://picsum.photos/seed/33/225/320
5,Cowboy Bebop: Tengoku no Tobira,"Action, Drama, Mystery, Sci-Fi, Space",Movie,1,8.4,137636,Cowboy Bebop: Tengoku no Tobira,completed,Discover the epic story of Cowboy Bebop: Tengoku no Tobira. A must-watch for all anime fans!,https://picsum.photos/seed/5/225/320
1842,Major S3,"Drama, Shounen, Sports",TV,26,8.4,29528,Major S3,completed,Discover the epic story of Major S3. A must-watch for all anime fans!,https://picsum.photos/seed/1842/225/320
6336,Mobile Suit Gundam Unicorn,"Action, Drama, Mecha, Military, Sci-Fi, Space",OVA,7,8.4,42076,Mobile Suit Gundam Unicorn,completed,Discover the epic story of Mobile Suit Gundam Unicorn. A must-watch for all anime fans!,https://picsum.photos/seed/6336/225/320
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",OVA,1,8.4,28302,Natsume Yuujinchou: Itsuka Yuki no Hi ni,completed,Discover the epic story of Natsume Yuujinchou: Itsuka Yuki no Hi ni. A must-watch for all anime fans!,https://picsum.photos/seed/20651/225/320
1210,NHK ni Youkoso!,"Comedy, Drama, Psychological, Romance",TV,24,8.4,291228,NHK ni Youkoso!,completed,Discover the epic story of NHK ni Youkoso!. A must-watch for all anime fans!,https://picsum.photos/seed/1210/225/320
338,Rose of Versailles,"Adventure, Drama, Historical, Romance, Shoujo",TV,40,8.4,32188,Rose of Versailles,completed,Discover the epic story of Rose of Versailles. A must-watch for all anime fans!,https://picsum.photos/seed/338/225/320
13759,Sakurasou no Pet na Kanojo,"Comedy, Drama, Romance, School, Slice of Life",TV,24,8.4,380375,Sakurasou no Pet na Kanojo,completed,Discover the epic story of Sakurasou no Pet na Kanojo. A must-watch for all anime fans!,https://picsum.photos/seed/13759/225/320
6547,Angel Beats!,"Action, Comedy, Drama, School, Supernatural",TV,13,8.39,717796,Angel Beats!,completed,Discover the epic story of Angel Beats!. A must-watch for all anime fans!,https://picsum.photos/seed/6547/225/320
5081,Bakemonogatari,"Mystery, Romance, Supernatural, Vampire",TV,15,8.39,482268,Bakemonogatari,completed,Discover the epic story of Bakemonogatari. A must-watch for all anime fans!,https://picsum.photos/seed/5081/225/320
32867,Bungou Stray Dogs 2nd Season,"Mystery, Seinen, Supernatural",TV,12,8.39,83641,Bungou Stray Dogs 2nd Season,completed,Discover the epic story of Bungou Stray Dogs 2nd Season. A must-watch for all anime fans!,https://picsum.photos/seed/32867/225/320
264,Hajime no Ippo: Champion Road,"Comedy, Shounen, Sports",Special,1,8.39,47840,Hajime no Ippo: Champion Road,completed,Discover the epic story of Hajime no Ippo: Champion Road. A must-watch for all anime fans!,https://picsum.photos/seed/264/225/320
12859,One Piece Film: Z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.39,76051,One Piece Film: Z,completed,Discover the epic story of One Piece Film: Z. A must-watch for all anime fans!,https://picsum.photos/seed/12859/225/320
853,Ouran Koukou Host Club,"Comedy, Harem, Romance, School, Shoujo",TV,26,8.39,422271,Ouran Koukou Host Club,completed,Discover the epic story of Ouran Koukou Host Club. A must-watch for all anime fans!,https://picsum.photos/seed/853/225/320
5460,Detective Conan Movie 13: The Raven Chaser,"Action, Mystery, Police, Shounen",Movie,1,8.38,21798,Detective Conan Movie 13: The Raven Chaser,completed,Discover the epic story of Detective Conan Movie 13: The Raven Chaser. A must-watch for all anime fans!,https://picsum.photos/seed/5460/225/320
6746,Durarara!!,"Action, Mystery, Supernatural",TV,24,8.38,556431,Durarara!!,completed,Discover the epic story of Durarara!!. A must-watch for all anime fans!,https://picsum.photos/seed/6746/225/320
5690,Nodame Cantabile Finale,"Comedy, Josei, Music, Romance",TV,11,8.38,67697,Nodame Cantabile Finale,completed,Discover the epic story of Nodame Cantabile Finale. A must-watch for all anime fans!,https://picsum.photos/seed/5690/225/320
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26,8.38,105044,Planetes,completed,Discover the epic story of Planetes. A must-watch for all anime fans!,https://picsum.photos/seed/329/225/320
34240,Shelter,"Music, Sci-Fi",Music,1,8.38,71136,Shelter,completed,Discover the epic story of Shelter. A must-watch for all anime fans!,https://picsum.photos/seed/34240/225/320
513,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,8.38,151061,Tenkuu no Shiro Laputa,completed,Discover the epic story of Tenkuu no Shiro Laputa. A must-watch for all anime fans!,https://picsum.photos/seed/513/225/320
6945,Gintama: Shiroyasha Koutan,"Action, Comedy, Historical, Parody, Sci-Fi",Special,1,8.37,27213,Gintama: Shiroyasha Koutan,completed,Discover the epic story of Gintama: Shiroyasha Koutan. A must-watch for all anime fans!,https://picsum.photos/seed/6945/225/320
1142,Hachimitsu to Clover II,"Drama, Josei, Romance",TV,12,8.37,61493,Hachimitsu to Clover II,completed,Discover the epic story of Hachimitsu to Clover II. A must-watch for all anime fans!,https://picsum.photos/seed/1142/225/320
6811,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,8.37,99128,InuYasha: Kanketsu-hen,completed,Discover the epic story of InuYasha: Kanketsu-hen. A must-watch for all anime fans!,https://picsum.photos/seed/6811/225/320
16664,Kaguya-hime no Monogatari,"Fantasy, Historical",Movie,1,8.37,45547,Kaguya-hime no Monogatari,completed,Discover the epic story of Kaguya-hime no Monogatari. A must-watch for all anime fans!,https://picsum.photos/seed/16664/225/320
1604,Katekyo Hitman Reborn!,"Action, Comedy, Shounen, Super Power",TV,203,8.37,258103,Katekyo Hitman Reborn!,completed,Discover the epic story of Katekyo Hitman Reborn!. A must-watch for all anime fans!,https://picsum.photos/seed/1604/225/320
22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,10,8.37,122895,Kuroshitsuji: Book of Circus,completed,Discover the epic story of Kuroshitsuji: Book of Circus. A must-watch for all anime fans!,https://picsum.photos/seed/22145/225/320
2966,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13,8.37,334932,Ookami to Koushinryou,completed,Discover the epic story of Ookami to Koushinryou. A must-watch for all anime fans!,https://picsum.photos/seed/2966/225/320
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13,8.36,282002,My Hero Academia,completed,Discover the epic story of My Hero Academia. A must-watch for all anime fans!,https://picsum.photos/seed/31964/225/320
